ENTREZID,SYMBOL,GENENAME,ii...i,iii...ii,AveExpr,F,P.Value,adj.P.Val,First.Trimester.Average,Second.Trimester.Average,Term.Average
780,DDR1,discoidin domain receptor tyrosine kinase 1,"-0,5974285663","0,6530068466","7,9832511236","19,4230810715","1,46053389579698E-007","9,4256436711728E-007","8,000291082","7,4028625157","8,0558693622"
7805,LAPTM5,lysosomal protein transmembrane 5,"0,8903185853","-0,4708918713","7,9916205573","7,9890550041","0,0007012606","0,0021227485","7,5443348018","8,4346533871","7,9637615158"
7832,BTG2,BTG anti-proliferation factor 2,"0,6587454084","0,5897672057","7,9128709479","38,4281351227","2,57219834193028E-012","4,10468703828033E-011","6,7938541752","7,4525995836","8,0423667893"
7852,CXCR4,C-X-C motif chemokine receptor 4,"0,8175973169","0,9839377183","7,1481366113","50,7594436616","8,27812346257732E-015","2,1569685447178E-013","5,5476368013","6,3652341182","7,3491718365"
7884,SLBP,stem-loop binding protein,"0,4423505687","-0,6264124586","7,2187306199","32,6828269321","5,14238441791884E-011","6,35688677192102E-010","7,3261585468","7,7685091154","7,1420966568"
78987,CRELD1,cysteine rich with EGF like domains 1,"0,6682313766","-0,4063404632","6,3824040304","8,829965053","0,0003514619","0,0011444987","6,0911376497","6,7593690262","6,353028563"
78989,COLEC11,collectin subfamily member 11,"-1,0189877481","-1,0790677122","5,9382975545","93,7592581336","2,10199558999979E-021","1,84488833993876E-019","7,8093561676","6,7903684195","5,7113007073"
790,CAD,"carbamoyl-phosphate synthetase 2, aspartate transcarbamylase, and dihydroorotase","-0,4021209123","-0,3209546126","5,8856875451","33,4681690813","3,36737390782562E-011","4,35642570107836E-010","6,5359638832","6,133842971","5,8128883584"
79003,MIS12,MIS12 kinetochore complex component,"0,4759962033","-0,3815388752","6,6372122938","11,0686802744","5,92064014455166E-005","0,0002291311","6,5070952098","6,9830914131","6,601552538"
79037,PVRIG,PVR related immunoglobulin domain containing,"-0,5682725835","-0,3893723847","5,4763238319","17,5571539511","5,1625914801474E-007","2,98617327516261E-006","6,3413613475","5,773088764","5,3837163793"
79058,ASPSCR1,"ASPSCR1 tether for SLC2A4, UBX domain containing","0,5505292299","-0,4926074359","7,7395954163","8,3708046757","0,0005117089","0,0016030919","7,6322179915","8,1827472214","7,6901397855"
79071,ELOVL6,ELOVL fatty acid elongase 6,"-0,5082909681","-0,7636436844","4,8690215144","150,170561899","2,29665119617286E-027","7,81611333619972E-025","5,9916643258","5,4833733577","4,7197296733"
79144,PPDPF,pancreatic progenitor cell differentiation and proliferation factor,"-1,0136994782","-0,7195690061","6,5490769261","55,6295287584","1,06454854702412E-015","3,22185327952344E-014","8,1131503973","7,0994509191","6,379881913"
79145,CHCHD7,coiled-coil-helix-coiled-coil-helix domain containing 7,"0,568869723","-0,759617303","6,0001926611","41,7276562365","5,08587637181424E-013","9,28938383092817E-012","6,0997411912","6,6686109142","5,9089936112"
79157,MFSD11,major facilitator superfamily domain containing 11,"0,3673842172","0,2495863888","6,8990410999","20,1080844153","9,28135973588501E-008","6,22590325646092E-007","6,341598141","6,7089823582","6,958568747"
79161,TMEM243,transmembrane protein 243,"0,6365316803","-0,3344907302","6,9189914767","6,4069439532","0,0026622845","0,0070269478","6,5973803661","7,2339120464","6,8994213161"
79183,TTPAL,alpha tocopherol transfer protein like,"-0,6138136068","-0,3737573126","5,6570620984","26,165345873","2,08991225483427E-009","1,8920399979162E-008","6,5520951221","5,9382815153","5,5645242027"
79191,IRX3,iroquois homeobox 3,"-2,1172641671","-1,1266120254","6,0902285726","73,1240950601","1,47325761326189E-018","7,35570178405846E-017","9,0409260854","6,9236619184","5,797049893"
79365,BHLHE41,basic helix-loop-helix family member e41,"0,6181397072","-0,637049425","5,8321985892","29,8134893303","2,51541460557846E-010","2,72560454597962E-009","5,78214785","6,4002875573","5,7632381323"
7940,LST1,leukocyte specific transcript 1,"1,2517558996","-0,6500310907","6,446177451","16,8088664077","8,66765507376905E-007","4,79048015086629E-006","5,8072079823","7,0589638818","6,4089327911"
79411,GLB1L,galactosidase beta 1 like,"0,4217021674","-0,4883501379","5,4900185885","16,6234658706","9,86566762393729E-007","5,39055941339378E-006","5,5010213192","5,9227234866","5,4343733487"
79415,CYBC1,cytochrome b-245 chaperone 1,"0,4138151513","-0,4567800354","6,7707255132","19,3892909147","1,4937722642906E-007","9,61781709625872E-007","6,762675733","7,1764908844","6,719710849"
79625,NDNF,neuron derived neurotrophic factor,"1,7691126721","0,8822957848","6,665750523","68,3262642606","8,03839210454163E-018","3,5275849140878E-016","4,2498620674","6,0189747396","6,9012705244"
79626,TNFAIP8L2,TNF alpha induced protein 8 like 2,"0,6953933759","-0,6428556565","5,2309479349","21,0510168745","5,01523479607933E-008","3,52291724765875E-007","5,1126409571","5,808034333","5,1651786766"
79633,FAT4,FAT atypical cadherin 4,"-0,5556295177","-0,7291502305","4,8608939596","41,4423241084","5,83564160366983E-013","1,0509196477624E-011","5,9993760966","5,4437465789","4,7145963485"
79660,PPP1R3B,protein phosphatase 1 regulatory subunit 3B,"-0,787760164","0,6898304548","5,7080973038","37,3356457149","4,46720645392122E-012","6,82189879355222E-011","5,8743860103","5,0866258464","5,7764563012"
79736,TEFM,"transcription elongation factor, mitochondrial","0,6533769338","-0,4634643586","5,5552377892","21,3748627714","4,06868250267557E-008","2,90524305526036E-007","5,3260176865","5,9793946203","5,5159302616"
79742,DIPK2B,divergent protein kinase domain 2B,"0,4275981453","0,6789093019","4,9311629751","54,0740426547","2,02568996294528E-015","5,83426698136019E-014","3,9560862507","4,3836843959","5,0625936978"
79772,MCTP1,multiple C2 and transmembrane domain containing 1,"0,4691514906","0,3383977648","4,808148997","19,8421110822","1,10608938967605E-007","7,30211665171724E-007","4,0797647968","4,5489162875","4,8873140522"
79794,C12orf49,chromosome 12 open reading frame 49,"-0,3036542171","-0,2386477216","5,7965171019","19,5298702742","0,000000136","8,82375242456615E-007","6,2844405136","5,9807862965","5,7421385748"
79801,SHCBP1,SHC binding and spindle associated 1,"-0,4328300174","-0,8689665932","4,7539072421","106,2260983502","6,47428374135319E-023","7,93861438755925E-021","5,8935849301","5,4607549128","4,5917883196"
79812,MMRN2,multimerin 2,"1,3911178546","0,8010747307","5,8982381738","92,3988862982","3,13398578823786E-021","2,65312653379908E-019","3,9084104977","5,2995283523","6,100603083"
79817,MOB3B,MOB kinase activator 3B,"-0,4917364837","0,7449859153","6,5689844821","23,9106240889","8,21613614786128E-009","6,66726454509658E-008","6,4087068511","5,9169703675","6,6619562828"
79827,CLMP,CXADR like membrane protein,"0,446606475","-1,2253984727","5,843856711","75,3209311338","6,94006582087761E-019","3,73330766545016E-017","6,4504039651","6,8970104401","5,6716119674"
79895,ATP8B4,ATPase phospholipid transporting 8B4 (putative),"1,3690037811","-0,8948091037","5,8554943244","24,4778281917","5,79577484269974E-009","4,84705823855872E-008","5,3111437253","6,6801475065","5,7853384028"
79908,BTNL8,butyrophilin like 8,"-0,2964082462","0,2217068031","4,0424096128","6,7786103505","0,0019379498","0,005292704","4,1367757046","3,8403674584","4,0620742615"
79930,DOK3,docking protein 3,"0,557068334","-0,3386509548","5,3015633177","14,1600086943","5,74944862077161E-006","2,72302769667672E-005","5,0586720969","5,6157404309","5,277089476"
79993,ELOVL7,ELOVL fatty acid elongase 7,"-1,0862151053","1,83425945","5,0525085684","57,7422002998","4,51818010536704E-016","1,46301303761361E-014","4,5400142634","3,4537991581","5,2880586081"
80031,SEMA6D,semaphorin 6D,"0,4573714766","-0,6613990956","6,0432284336","21,408086417","3,98256083175667E-008","2,85402597466155E-007","6,1658253427","6,6231968194","5,9617977238"
80071,CCDC15,coiled-coil domain containing 15,"0,2830654672","-0,2583176893","4,3811834226","9,0842170467","0,0002859015","0,0009487948","4,3302016394","4,6132671065","4,3549494172"
80127,BBOF1,basal body orientation factor 1,"-0,4225994615","-0,4084381021","4,7938649535","27,8097236048","7,93270213864751E-010","7,78609422390146E-009","5,5370137829","5,1144143213","4,7059762193"
80146,UXS1,UDP-glucuronate decarboxylase 1,"0,3191575629","-0,17319619","6,5657010585","5,6164268489","0,0052772314","0,0128866761","6,4090500319","6,7282075948","6,5550114048"
80157,CWH43,cell wall biogenesis 43 C-terminal homolog,"-0,5684669873","0,2302007094","4,1865249681","9,666309104","0,0001789478","0,0006228622","4,5313051202","3,9628381329","4,1930388423"
80177,MYCT1,MYC target 1,"0,7594033184","0,3793838712","5,1782839992","31,6772973685","8,90362393242014E-011","1,0515356423303E-009","4,1406997393","4,9001030577","5,2794869289"
80183,RUBCNL,rubicon like autophagy enhancer,"0,6743676675","-0,7131449749","5,0294621487","21,2295313096","4,46846086087327E-008","3,16685309459935E-007","4,9901025357","5,6644702033","4,9513252284"
80231,CXorf21,chromosome X open reading frame 21,"0,4033989166","-0,2752862275","4,1598449869","8,6007358596","0,0004237677","0,0013517121","4,0092011103","4,4126000268","4,1373137993"
80237,ELL3,elongation factor for RNA polymerase II 3,"1,1187448","-2,0416148849","5,3006934689","197,7429171855","3,85858410068641E-031","2,9248067483203E-028","5,9565715615","7,0753163615","5,0337014766"
80323,CCDC68,coiled-coil domain containing 68,"0,944183647","-0,7240277543","6,1746992888","12,068771004","0,000027416","0,0001142404","5,8890554166","6,8332390636","6,1092113092"
80333,KCNIP4,potassium voltage-gated channel interacting protein 4,"0,3244417825","-0,2369820027","4,3913626339","8,5419628776","0,0004446551","0,0014113186","4,2832892953","4,6077310778","4,3707490752"
80704,SLC19A3,solute carrier family 19 member 3,"0,911177281","0,8226257316","7,7848786485","36,0106901591","8,81951929647837E-012","1,27226906391067E-010","6,2312918746","7,1424691556","7,9650948872"
80709,AKNA,AT-hook transcription factor,"-0,4396681385","-0,493156012","6,1972222587","46,6836393468","5,02952294226868E-014","1,10942228287398E-012","7,0276924798","6,5880243414","6,0948683293"
80723,SLC35G2,solute carrier family 35 member G2,"0,5696582503","0,3526749347","5,0497646233","33,8457536983","2,75168156881461E-011","3,62170811693389E-010","4,2142412012","4,7838994515","5,1365743862"
8082,SSPN,sarcospan,"-0,3944012757","-0,4499144","5,7506883884","47,1345245507","4,10224944932508E-014","9,23199889567409E-013","6,5019830254","6,1075817497","5,6576673497"
80831,APOL5,apolipoprotein L5,"-0,2858069221","0,3234197931","4,1645523413","11,1988849231","5,35128752260215E-005","0,0002086464","4,1634436013","3,8776366792","4,2010564723"
80896,NPL,N-acetylneuraminate pyruvate lyase,"0,7313572485","-1,2699129508","6,833853886","68,1033768062","8,71365502484761E-018","3,81388218357897E-016","7,2082292361","7,9395864846","6,6696735338"
81285,OR51E2,olfactory receptor family 51 subfamily E member 2,"0,5934604218","0,7380097511","4,631142407","40,4729523937","9,34518982721158E-013","1,60164836134204E-011","3,4494050168","4,0428654386","4,7808751897"
8140,SLC7A5,solute carrier family 7 member 5,"-0,8278297478","1,3135906168","9,0514114778","34,9298546658","1,55000211768341E-011","2,1344207526415E-010","8,7316741875","7,9038444398","9,2174350566"
81532,MOB2,MOB kinase activator 2,"0,3800818611","0,2755565525","6,1071868299","24,4072770363","6,05185334626021E-009","5,04855959991172E-008","5,5159084973","5,8959903584","6,1715469109"
81542,TMX1,thioredoxin related transmembrane protein 1,"0,4380178615","-0,276650989","7,3265410018","5,0339199519","0,0088060383","0,0201744051","7,1442709237","7,5822887852","7,3056377962"
81563,C1orf21,chromosome 1 open reading frame 21,"-0,522452969","-0,3709047377","5,9153162461","24,6986101558","5,06391657898464E-009","4,29094882475345E-008","6,7214650364","6,1990120674","5,8281073297"
81572,PDRG1,p53 and DNA damage regulated 1,"0,3388086928","-0,2721508981","6,263899799","6,7068462528","0,0020600774","0,0055923573","6,1717676575","6,5105763504","6,2384254523"
81575,APOLD1,apolipoprotein L domain containing 1,"1,9450797128","1,1005250619","6,7609798456","59,8166647022","1,9830977748231E-016","6,87528866797299E-015","3,9951966655","5,9402763783","7,0408014401"
81606,LBH,LBH regulator of WNT signaling pathway,"-0,3611280444","0,6911474187","5,8715325267","48,7263586377","2,01481754742707E-014","4,81549546150748E-013","5,6328365771","5,2717085326","5,9628559513"
81610,FAM83D,family with sequence similarity 83 member D,"-0,8049837485","-0,939476844","5,414725517","81,1975576914","9,92858274343775E-020","6,39262725210687E-018","6,965937348","6,1609535994","5,2214767554"
81615,TMEM163,transmembrane protein 163,"1,0995082385","-0,8727167305","4,7910097483","31,4597372875","1,00368298558828E-010","1,16637055523834E-009","4,4832240028","5,5827322413","4,7100155108"
81620,CDT1,chromatin licensing and DNA replication factor 1,"-0,6262085685","-0,3837220669","5,3547501385","27,1642955487","1,15690441643996E-009","0,000000011","6,269887453","5,6436788844","5,2599568175"
8175,SF3A2,splicing factor 3a subunit 2,"-0,3678619392","0,2178243631","7,5322221994","4,613012318","0,0128031098","0,0280153075","7,6974923702","7,329630431","7,5474547941"
81788,NUAK2,NUAK family kinase 2,"-0,9636225419","-0,4384414013","5,7498979778","26,6894457739","1,53070757995267E-009","1,41811553351615E-008","7,0304180945","6,0667955526","5,6283541514"
81931,ZNF93,zinc finger protein 93,"-0,5509476396","-0,5774048213","6,0225825204","36,8477853935","5,73066465707978E-012","8,54781429530076E-011","7,0291663357","6,4782186962","5,9008138748"
823,CAPN1,calpain 1,"-0,3900077313","-0,2385317907","8,4114647859","15,4232824224","2,30525673441049E-006","1,17632990523345E-005","8,9810388091","8,5910310777","8,352499287"
826,CAPNS1,calpain small subunit 1,"-0,4052588163","-0,2952642463","8,6406655197","26,7124431597","1,51002094833553E-009","0,000000014","9,2723324993","8,867073683","8,5718094368"
8303,SNN,stannin,"0,2516852775","-0,4640846767","5,6307638383","31,4356073108","1,01713175534939E-010","1,17953332073758E-009","5,782332904","6,0340181815","5,5699335049"
8309,ACOX2,acyl-CoA oxidase 2,"0,600842499","-0,6401785776","5,2264178464","21,4033758582","3,99465676145021E-008","0,000000286","5,1953702858","5,7962127849","5,1560342072"
8321,FZD1,frizzled class receptor 1,"0,6507568131","0,4229612125","5,8988982578","51,5946969299","5,77783432732856E-015","1,55656163558209E-013","4,9275610562","5,5783178693","6,0012790819"
8324,FZD7,frizzled class receptor 7,"0,643996828","-0,769940688","5,6842246226","14,1619222861","5,74140021071625E-006","2,72076129337608E-005","5,72132447","6,365321298","5,59538061"
83443,SF3B5,splicing factor 3b subunit 5,"0,4013651838","-0,7096529819","7,8133472551","33,7132553653","2,95337444800192E-011","3,86885092654203E-010","8,0294967193","8,4308619031","7,7212089212"
83461,CDCA3,cell division cycle associated 3,"-0,5133153728","-0,3931542337","5,8589972432","23,499745357","1,06001985400327E-008","8,43363124301454E-008","6,6751853524","6,1618699796","5,7687157459"
83690,CRISPLD1,cysteine rich secretory protein LCCL domain containing 1,"0,7573287609","-3,1188504248","5,0592676855","389,637298299","4,00235566163579E-041","2,22477610044795E-037","6,9621641487","7,7194929096","4,6006424848"
83706,FERMT3,fermitin family member 3,"0,6280594954","-0,7205703344","5,9030756649","41,8505437099","4,79412666439971E-013","8,80471985193057E-012","5,9137917568","6,5418512522","5,8212809178"
83877,TM2D2,TM2 domain containing 2,"0,5757092949","-0,7620086667","6,4761161072","37,1747961038","4,84867301889969E-012","7,37741526123826E-011","6,5711985881","7,146907883","6,3848992163"
83879,CDCA7,cell division cycle associated 7,"-0,6010103012","-0,7861249315","5,7004883507","66,0661765722","1,83576622155157E-017","7,54020628339753E-016","6,9297897116","6,3287794105","5,5426544789"
83937,RASSF4,Ras association domain family member 4,"1,0093074366","-0,706502096","5,8952703386","30,9531414247","1,32854914362428E-010","1,50304515054806E-009","5,5332543926","6,5425618292","5,8360597332"
83938,LRMDA,leucine rich melanocyte differentiation associated,"0,7901576611","-0,3340524542","5,5854043337","13,454048772","9,67351542915137E-006","4,39876973907425E-005","5,1179924761","5,9081501371","5,5740976829"
840,CASP7,caspase 7,"0,3851619221","-0,2853763428","5,8968810765","6,1371015698","0,0033581283","0,0086233673","5,7719772515","6,1571391737","5,8717628309"
84134,TOMM40L,translocase of outer mitochondrial membrane 40 like,"0,3181294959","-0,4017930704","5,0824530903","18,4977700307","2,7177166315242E-007","1,65283160274608E-006","5,11879668","5,4369261759","5,0351331055"
84141,EVA1A,"eva-1 homolog A, regulator of programmed cell death","0,5560013811","0,7743527669","7,6778497515","45,5478799378","8,44412397988648E-014","1,78698237929679E-012","6,5010454532","7,0570468343","7,8313996013"
84230,LRRC8C,leucine rich repeat containing 8 VRAC subunit C,"0,4691455407","0,2757712832","5,4253057948","18,9505130468","2,00311597601791E-007","1,25155346631977E-006","4,7495334717","5,2186790124","5,4944502956"
84253,GARNL3,GTPase activating Rap/RanGAP domain like 3,"-0,2802111293","-0,3054732171","5,0715794811","31,3580174334","1,06164268946071E-010","1,22433979871693E-009","5,5934435193","5,3132323899","5,0077591728"
84255,SLC37A3,solute carrier family 37 member 3,"-0,361042684","-0,2969856769","6,1197876071","20,7590475955","6,06192539340763E-008","4,19455053362928E-007","6,7110426498","6,3499999658","6,0530142889"
84265,POLR3GL,RNA polymerase III subunit G like,"0,4627028963","-0,3840680757","6,2031117769","8,8370031432","0,0003494538","0,0011386268","6,087703552","6,5504064483","6,1663383726"
84267,C9orf64,chromosome 9 open reading frame 64,"0,2912536327","-0,4645891761","5,8041210108","24,5923179448","5,403624112249E-009","4,5533519805894E-008","5,9186558132","6,2099094459","5,7453202697"
84298,LLPH,"LLP homolog, long-term synaptic facilitation factor","0,5243936407","-0,3992433053","6,1379051317","6,6179105165","0,0022224579","0,0059902551","5,9768435283","6,501237169","6,1019938637"
8436,CAVIN2,caveolae associated protein 2,"0,7184658603","0,4745667794","6,2202676294","23,0584016103","0,000000014","1,08452993099041E-007","5,1414838536","5,8599497139","6,3345164933"
84419,C15orf48,chromosome 15 open reading frame 48,"1,0790663014","-1,32419274","6,9076752078","15,9917869441","1,53856351022822E-006","0,00000809","6,9984810107","8,0775473121","6,7533545721"
84440,RAB11FIP4,RAB11 family interacting protein 4,"-0,40901443","-0,4239973516","5,7799447139","36,4994155286","6,85289994387449E-012","1,01311134276641E-010","6,5233028163","6,1142883863","5,6902910347"
84457,PHYHIPL,phytanoyl-CoA 2-hydroxylase interacting protein like,"-1,0700504584","2,6698457574","7,6177940438","77,6448907166","3,1791988383979E-019","1,83447473457174E-017","6,3881047082","5,3180542498","7,9879000072"
84527,ZNF559,zinc finger protein 559,"0,4777156208","-0,5179235702","5,6541237912","15,5977621863","2,03530378084015E-006","1,0485241226225E-005","5,6369421358","6,1146577566","5,5967341864"
8458,TTF2,transcription termination factor 2,"-0,4127151263","-0,2456864011","5,1096746636","28,8666983889","4,30979412501893E-010","4,48582465327053E-009","5,7067548934","5,2940397672","5,0483533661"
8459,TPST2,tyrosylprotein sulfotransferase 2,"0,4736160983","-0,4098097753","7,7359221881","7,585042156","0,0009816161","0,0028743513","7,6318058263","8,1054219246","7,6956121493"
84678,KDM2B,lysine demethylase 2B,"0,3227634296","-0,249972998","7,006327291","6,331127195","0,0028413639","0,0074454094","6,9107552293","7,2335186589","6,9835456609"
8470,SORBS2,sorbin and SH3 domain containing 2,"1,2694080067","0,8233537973","6,4526513574","91,4468094057","4,15502323456131E-021","3,37995938827046E-019","4,5593279213","5,8287359279","6,6520897253"
84747,UNC119B,unc-119 lipid binding chaperone B,"-0,6281682524","-0,3627711086","5,9419877699","37,1024062371","5,03110390084925E-012","7,61331112981507E-011","6,8413814467","6,2132131943","5,8504420857"
8477,GPR65,G protein-coupled receptor 65,"0,6749710445","-0,5798332091","5,0330184276","24,0862450601","7,37217571899821E-009","6,03230629489765E-008","4,8811057345","5,556076779","4,9762435699"
84779,NAA11,"N(alpha)-acetyltransferase 11, NatA catalytic subunit","0,656165185","-0,7776447256","5,6095830883","16,5060443184","1,07110855411792E-006","5,81817793109784E-006","5,6416349494","6,2978001344","5,5201554088"
84830,ADTRP,androgen dependent TFPI regulating protein,"0,351395038","-0,4684543975","4,5009234245","19,2169280087","1,67580560700801E-007","1,06622412447408E-006","4,5617711491","4,9131661871","4,4447117896"
84892,POMGNT2,"protein O-linked mannose N-acetylglucosaminyltransferase 2 (beta 1,4-)","0,4124369523","-1,186414381","5,4665486773","103,8592877272","1,22426131748484E-022","1,37944471151198E-020","6,0726964426","6,4851333949","5,2987190138"
84899,TMTC4,transmembrane and tetratricopeptide repeat containing 4,"-0,3340170189","-0,3202796375","5,0684272327","27,2037692413","1,13039169481551E-009","1,07655122231545E-008","5,6536649061","5,3196478873","4,9993682497"
8493,PPM1D,"protein phosphatase, Mg2+/Mn2+ dependent 1D","0,4697921302","0,585517911","7,0915150784","51,6778705987","5,57562202523619E-015","1,50695417978669E-013","6,1549434832","6,6247356134","7,2102535244"
84935,MEDAG,mesenteric estrogen dependent adipogenesis,"-1,0186824095","-0,6478338865","5,2678451216","17,2403027503","6,4237308249127E-007","3,63989586259749E-006","6,7763782672","5,7576958578","5,1098619712"
84944,MAEL,maelstrom spermatogenic transposon silencer,"1,3207537728","-0,620200858","5,2868490658","16,4163330858","1,14068366794942E-006","0,00000615","4,557504215","5,8782579878","5,2580571297"
85004,RERG,RAS like estrogen regulated growth inhibitor,"1,0026413158","-0,6476812667","6,6509092841","14,3064256407","5,16583211074236E-006","2,47331083200516E-005","6,2457944359","7,2484357516","6,600754485"
8520,HAT1,histone acetyltransferase 1,"0,4564375012","-0,3719020339","7,0554564842","6,3372040239","0,0028265654","0,00741129","6,9357600249","7,3921975261","7,0202954922"
85315,PAQR8,progestin and adipoQ receptor family member 8,"0,5952295352","-1,2322276655","5,5903443147","71,7976330443","2,33774166450458E-018","1,11896092708499E-016","6,0619315937","6,6571611289","5,4249334634"
85415,RHPN2,rhophilin Rho GTPase binding protein 2,"-0,5701605067","-0,3196455774","7,0508520818","18,3052340179","3,09648689204155E-007","1,8661733072528E-006","7,8591063133","7,2889458065","6,9693002291"
8547,FCN3,ficolin 3,"0,9281972913","1,1398363356","6,7402077458","71,0657109302","3,02323881650596E-018","1,40825504201266E-016","4,9040517881","5,8322490795","6,9720854151"
8569,MKNK1,MAPK interacting serine/threonine kinase 1,"0,5957152898","-0,6960449501","6,9053685045","23,4969803618","1,06184484870748E-008","8,44412241156222E-008","6,9261024549","7,5218177447","6,8257727946"
8601,RGS20,regulator of G protein signaling 20,"0,9964278686","-0,5744810155","4,9141883355","17,1464840729","6,85481812751922E-007","3,86316144286957E-006","4,4534673395","5,4498952081","4,8754141926"
8613,PLPP3,phospholipid phosphatase 3,"0,6512622029","-0,4048467505","9,6023343202","5,6442520439","0,0051505909","0,0126125189","9,3258773719","9,9771395747","9,5722928243"
862,RUNX1T1,RUNX1 translocation partner 1,"0,4661677932","-0,5834892975","5,1677402544","18,9260735054","2,03625358852027E-007","1,27035409061594E-006","5,2165657534","5,6827335466","5,0992442491"
8622,PDE8B,phosphodiesterase 8B,"1,2144198829","0,482381751","6,0822193771","42,2881392058","3,88745782421602E-013","7,21906978581585E-012","4,5273678838","5,7417877667","6,2241695177"
8625,RFXANK,regulatory factor X associated ankyrin containing protein,"0,4350860278","-0,300990026","6,9671817656","8,7940523463","0,0003618941","0,0011745709","6,8081319478","7,2432179756","6,9422279496"
8660,IRS2,insulin receptor substrate 2,"-0,7454724935","0,7750271534","7,5363604054","10,7231387082","7,75280735340018E-005","0,0002915962","7,591051557","6,8455790635","7,6206062169"
8667,EIF3H,eukaryotic translation initiation factor 3 subunit H,"-0,3299000312","-0,4471669456","8,9802194666","53,9074721279","2,17155508876017E-015","6,23284899486483E-014","9,6681450638","9,3382450326","8,891078087"
8697,CDC23,cell division cycle 23,"0,3464850184","-0,2209016291","7,5777351428","5,4173228013","0,0062818033","0,0149830068","7,4352866938","7,7817717122","7,5608700832"
87,ACTN1,actinin alpha 1,"-0,7003968417","-0,6530525968","8,5844307564","41,4752157851","5,74371954811308E-013","1,03660462320708E-011","9,7960372812","9,0956404395","8,4425878427"
8723,SNX4,sorting nexin 4,"0,5241337865","-0,3181655556","6,9749535001","6,0710598198","0,0035552506","0,0090570362","6,7460325823","7,2701663688","6,9520008132"
8773,SNAP23,synaptosome associated protein 23,"0,7878751974","0,5020587717","7,9546546563","37,9892445821","3,20776245349339E-012","5,04171976196567E-011","6,7870701013","7,5749452987","8,0770040703"
8778,SIGLEC5,sialic acid binding Ig like lectin 5,"0,333750925","-0,3236106051","4,918120998","8,3479495363","0,000521417","0,0016283054","4,8740030306","5,2077539556","4,8841433505"
8792,TNFRSF11A,TNF receptor superfamily member 11a,"0,9893714662","-0,5040899387","5,0060322052","22,6162925451","1,8438160050734E-008","0,00000014","4,4928627657","5,4822342319","4,9781442932"
8817,FGF18,fibroblast growth factor 18,"-0,4204126355","0,3146540264","5,0420773083","7,9518533696","0,0007232292","0,0021821186","5,1757585543","4,7553459189","5,0699999453"
8828,NRP2,neuropilin 2,"0,503119998","-0,8432530798","5,5972325944","46,7313344217","4,92201119774131E-014","1,08858698585589E-012","5,82927825","6,332398248","5,4891451682"
8832,CD84,CD84 molecule,"0,8985674423","-0,5343631246","5,1857316101","24,7239112566","0,000000005","4,22950629971856E-008","4,7839527894","5,6825202317","5,1481571071"
8835,SOCS2,suppressor of cytokine signaling 2,"0,4832597883","0,434048596","6,8007841889","31,6427221411","9,07454282879885E-011","1,06869404105261E-009","5,9786974353","6,4619572236","6,8960058196"
886,CCKAR,cholecystokinin A receptor,"-0,4241113223","0,272234984","4,5286728412","9,2831798768","0,0002434359","0,0008231016","4,7014875063","4,2773761841","4,5496111681"
8870,IER3,immediate early response 3,"0,7098761209","-0,5898840081","8,0729967471","6,5161990905","0,0024243551","0,0064633966","7,8964832528","8,6063593737","8,0164753656"
8905,AP1S2,adaptor related protein complex 1 subunit sigma 2,"0,9190728738","-0,4710284984","6,4142955442","13,1543489316","1,20902824136402E-005","5,39006518667473E-005","5,9399038291","6,8589767029","6,3879482044"
891,CCNB1,cyclin B1,"-0,9361088192","-1,0075954111","5,5464699639","87,612106985","1,32165529728319E-020","9,92789357544793E-019","7,2790331248","6,3429243056","5,3353288945"
8935,SKAP2,src kinase associated phosphoprotein 2,"0,5596835223","-0,4024443492","6,0168454801","16,9773996943","7,70823043849162E-007","4,30516331579499E-006","5,825064999","6,3847485213","5,9823041721"
8936,WASF1,WASP family member 1,"-0,4256258156","-0,2367943032","4,9221688435","24,693840023","5,07868190239508E-009","0,000000043","5,5240018303","5,0983760147","4,8615817115"
89777,SERPINB12,serpin family B member 12,"-0,2835740441","0,1798575269","4,1349403886","5,2591750697","0,00721837","0,0169135224","4,2523101612","3,968736117","4,1485936439"
898,CCNE1,cyclin E1,"-0,7156633658","-0,8956432357","6,7757787782","42,7229869913","3,1599457709739E-013","6,00858103497841E-012","8,2056137492","7,4899503834","6,5943071476"
89822,KCNK17,potassium two pore domain channel subfamily K member 17,"1,0343887255","-0,8930842375","5,3799463794","9,3327567684","0,0002338995","0,0007934312","5,1509158121","6,1853045376","5,2922203001"
89891,WDR34,WD repeat domain 34,"-0,509634578","-0,4495880534","6,0902326934","40,7463070921","8,17840389382889E-013","1,42362279053748E-011","6,9503407255","6,4407061475","5,991118094"
8991,SELENBP1,selenium binding protein 1,"0,5681063201","-1,4970944938","6,1824706718","89,9201688649","6,55911619966933E-021","5,25864527623489E-019","6,9022227302","7,4703290503","5,9732345565"
90135,BTBD6,BTB domain containing 6,"-0,372895339","-0,2460792257","6,0071569133","28,2444572447","6,16502553947856E-010","6,18952232970165E-009","6,5668710504","6,1939757114","5,9478964858"
9021,SOCS3,suppressor of cytokine signaling 3,"0,8679278535","-0,8625220324","6,1944069578","23,4554392229","1,0896547782384E-008","8,64466369262776E-008","6,0972870971","6,9652149506","6,1026929182"
